"Type","Year","Age","Lag_Effect","real_age"
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,36,11,36
2,2020,25,11,25
NA,2020,25,11,25
NA,2020,25,11,25
NA,2020,25,11,25
NA,2020,25,11,25
NA,2020,25,11,25
NA,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
NA,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
NA,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
NA,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
NA,2020,25,11,25
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,27,11,27
NA,2020,27,11,27
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,27,11,27
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
2,2020,29,11,29
2,2020,29,11,29
2,2020,29,11,29
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
2,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
2,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
2,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
2,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
2,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
NA,2020,21,11,21
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
NA,2020,22,11,22
NA,2020,22,11,22
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
NA,2020,22,11,22
NA,2020,22,11,22
2,2020,24,11,24
2,2020,24,11,24
2,2020,22,11,22
2,2020,24,11,24
2,2020,22,11,22
2,2020,22,11,22
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,24,11,24
2,2020,25,11,25
2,2020,28,11,28
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
NA,2020,26,11,26
NA,2020,26,11,26
NA,2020,26,11,26
NA,2020,26,11,26
NA,2020,26,11,26
NA,2020,26,11,26
NA,2020,26,11,26
NA,2020,26,11,26
2,2020,28,11,28
2,2020,28,11,28
2,2020,48,11,48
2,2020,48,11,48
2,2020,28,11,28
2,2020,28,11,28
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
2,2020,48,11,48
NA,2020,23,11,23
NA,2020,28,11,28
NA,2020,28,11,28
33,2020,40,11,40
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
2,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
33,2020,26,11,26
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
2,2020,34,11,34
NA,2020,18,11,18
NA,2020,24,11,24
NA,2020,24,11,24
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
NA,2020,25,11,25
2,2020,32,11,32
2,2020,32,11,32
2,2020,32,11,32
NA,2020,45,11,45
2,2020,32,11,32
2,2020,32,11,32
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
NA,2020,31,11,31
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
2,2020,30,11,30
33,2020,45,11,45
33,2020,45,11,45
33,2020,45,11,45
33,2020,45,11,45
33,2020,45,11,45
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,20,11,20
NA,2020,32,11,32
NA,2020,32,11,32
33,2020,29,11,29
33,2020,29,11,29
33,2020,29,11,29
33,2020,29,11,29
33,2020,29,11,29
2,2020,63,11,63
2,2020,63,11,63
2,2020,52,11,52
2,2020,63,11,63
2,2020,63,11,63
2,2020,63,11,63
2,2020,63,11,63
2,2020,66,11,66
2,2020,66,11,66
2,2020,66,11,66
NA,2020,66,11,66
2,2020,19,11,19
2,2020,19,11,19
2,2020,19,11,19
2,2020,19,11,19
2,2020,19,11,19
2,2020,19,11,19
2,2020,19,11,19
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,59,11,59
2,2020,59,11,59
2,2020,59,11,59
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,69,11,69
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,69,11,69
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
2,2020,38,11,38
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
33,2020,39,11,39
2,2020,65,11,65
2,2020,62,11,62
2,2020,43,11,43
2,2020,43,11,43
2,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
2,2020,43,11,43
2,2020,43,11,43
2,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
2,2020,43,11,43
2,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
2,2020,43,11,43
2,2020,43,11,43
2,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
2,2020,43,11,43
2,2020,43,11,43
2,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
2,2020,43,11,43
2,2020,43,11,43
2,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
2,2020,43,11,43
33,2020,43,11,43
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
33,2020,27,11,27
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
NA,2020,32,11,32
2,2020,25,11,25
2,2020,25,11,25
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,35,11,35
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,35,11,35
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,32,11,32
33,2020,33,11,33
33,2020,33,11,33
33,2020,33,11,33
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,40,11,40
33,2020,24,11,24
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,19,11,19
NA,2020,48,11,48
NA,2020,48,11,48
NA,2020,48,11,48
NA,2020,48,11,48
NA,2020,48,11,48
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,41,11,41
2,2020,47,11,47
2,2020,25,11,25
2,2020,25,11,25
2,2020,25,11,25
2,2020,16,11,16
2,2020,16,11,16
2,2020,26,11,26
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
NA,2020,17,11,17
33,2020,26,11,26
33,2020,26,11,26
33,2020,26,11,26
33,2020,34,11,34
33,2020,34,11,34
33,2020,34,11,34
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
2,2020,39,11,39
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,27,11,27
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
NA,2020,33,11,33
33,2020,26,11,26
33,2020,26,11,26
33,2020,26,11,26
33,2020,26,11,26
33,2020,26,11,26
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,30,11,30
NA,2020,21,11,21
33,2020,21,11,21
2,2020,33,11,33
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
33,2020,34,11,34
33,2020,34,11,34
33,2020,34,11,34
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
33,2020,25,11,25
33,2020,34,11,34
33,2020,34,11,34
33,2020,34,11,34
NA,2020,35,11,35
NA,2020,35,11,35
33,2020,34,11,34
33,2020,34,11,34
33,2020,25,11,25
33,2020,25,11,25
33,2020,25,11,25
33,2020,34,11,34
33,2020,34,11,34
NA,2020,35,11,35
33,2020,25,11,25
33,2020,25,11,25
33,2020,34,11,34
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
NA,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
33,2020,35,11,35
2,2020,33,11,33
2,2020,33,11,33
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
2,2020,42,11,42
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
NA,2020,24,11,24
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
2,2020,26,11,26
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
NA,2020,38,11,38
